"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","Azathioprine ADME","REAC:R-HSA-9748787","0.7481424162771133","0.12601572203396885","23","708","2","10777","IMPDH1,VAV2"
"REAC","ATF6 (ATF6-alpha) activates chaperone genes","REAC:R-HSA-381183","0.7481424162771133","0.12601572203396885","9","708","1","10777","CALR"
"REAC","Complement cascade","REAC:R-HSA-166658","0.7481424162771133","0.12601572203396885","111","708","8","10777","C3,PROS1,C4BPB,CD59,CD55,CD46,C1S,CLU"
"REAC","RUNX2 regulates osteoblast differentiation","REAC:R-HSA-8940973","0.7481424162771133","0.12601572203396885","23","708","2","10777","GLI3,WWTR1"
"REAC","Myoclonic epilepsy of Lafora","REAC:R-HSA-3785653","0.7481424162771133","0.12601572203396885","9","708","1","10777","UBC"
"REAC","NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis","REAC:R-HSA-9623433","0.7481424162771133","0.12601572203396885","9","708","1","10777","RXRA"
"REAC","Prevention of phagosomal-lysosomal fusion","REAC:R-HSA-9636383","0.7481424162771133","0.12601572203396885","9","708","1","10777","UBC"
"REAC","CD163 mediating an anti-inflammatory response","REAC:R-HSA-9662834","0.7481424162771133","0.12601572203396885","9","708","1","10777","PLK2"
"REAC","Response of Mtb to phagocytosis","REAC:R-HSA-9637690","0.7481424162771133","0.12601572203396885","23","708","2","10777","UBC,ATP6V1H"
"REAC","Multifunctional anion exchangers","REAC:R-HSA-427601","0.7481424162771133","0.12601572203396885","9","708","1","10777","SLC26A6"
"REAC","Signaling by EGFR in Cancer","REAC:R-HSA-1643713","0.7481424162771133","0.12601572203396885","23","708","2","10777","UBC,EGFR"
"REAC","Signaling by activated point mutants of FGFR3","REAC:R-HSA-1839130","0.7481424162771133","0.12601572203396885","9","708","1","10777","FGFR3"
"REAC","MAPK3 (ERK1) activation","REAC:R-HSA-110056","0.7481424162771133","0.12601572203396885","9","708","1","10777","JAK1"
"REAC","Synthesis of PIPs at the plasma membrane","REAC:R-HSA-1660499","0.7481424162771133","0.12601572203396885","52","708","4","10777","MTM1,PIP5K1C,SYNJ2,PIK3C2B"
"REAC","Hydrolysis of LPC","REAC:R-HSA-1483115","0.7481424162771133","0.12601572203396885","9","708","1","10777","PLA2G15"
"REAC","Signaling by NODAL","REAC:R-HSA-1181150","0.7481424162771133","0.12601572203396885","23","708","2","10777","DRAP1,SMAD3"
"REAC","Transport of nucleotide sugars","REAC:R-HSA-727802","0.7481424162771133","0.12601572203396885","9","708","1","10777","SLC35C1"
"REAC","Interleukin-1 processing","REAC:R-HSA-448706","0.7481424162771133","0.12601572203396885","9","708","1","10777","NFKB2"
"REAC","EGFR interacts with phospholipase C-gamma","REAC:R-HSA-212718","0.7481424162771133","0.12601572203396885","9","708","1","10777","EGFR"
"REAC","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","REAC:R-HSA-193368","0.7481424162771133","0.12601572203396885","23","708","2","10777","SLC27A2,RXRA"
"REAC","Sodium/Proton exchangers","REAC:R-HSA-425986","0.7481424162771133","0.12601572203396885","9","708","1","10777","SLC9A8"
"REAC","Drug ADME","REAC:R-HSA-9748784","0.7481424162771133","0.12601572203396885","96","708","7","10777","IMPDH1,ABCC3,BSG,GSTP1,ABCC2,VAV2,SLC22A3"
"REAC","FGFR3 mutant receptor activation","REAC:R-HSA-2033514","0.7481424162771133","0.12601572203396885","9","708","1","10777","FGFR3"
"REAC","PI3K/AKT activation","REAC:R-HSA-198203","0.7481424162771133","0.12601572203396885","9","708","1","10777","IRS2"
"REAC","RHOBTB3 ATPase cycle","REAC:R-HSA-9706019","0.7481424162771133","0.12601572203396885","9","708","1","10777","PLIN3"
"REAC","Synthesis of 5-eicosatetraenoic acids","REAC:R-HSA-2142688","0.7481424162771133","0.12601572203396885","9","708","1","10777","PON2"
"REAC","RHO GTPases Activate Rhotekin and Rhophilins","REAC:R-HSA-5666185","0.7481424162771133","0.12601572203396885","9","708","1","10777","RHOC"
"REAC","InlA-mediated entry of Listeria monocytogenes into host cells","REAC:R-HSA-8876493","0.7481424162771133","0.12601572203396885","9","708","1","10777","UBC"
"REAC","Diseases of mitotic cell cycle","REAC:R-HSA-9675126","0.7508094125645263","0.12447029145930798","38","708","3","10777","CDKN1C,CDK6,CDKN1A"
"REAC","Downstream TCR signaling","REAC:R-HSA-202424","0.7601229790967537","0.11911613821606903","98","708","7","10777","CUL1,PSMB8,UBC,PSMC2,PSMB9,PSME1,PSMC3"
"REAC","Glycerophospholipid biosynthesis","REAC:R-HSA-1483206","0.7601229790967537","0.11911613821606903","128","708","9","10777","MGLL,PNPLA8,PLD1,PLA2G15,OSBPL5,LPCAT1,PLAAT3,AGPAT3,PTDSS2"
"REAC","Regulation of IFNA/IFNB signaling","REAC:R-HSA-912694","0.7689056808127404","0.11412693043890539","24","708","2","10777","STAT2,JAK1"
"REAC","Triglyceride catabolism","REAC:R-HSA-163560","0.7689056808127404","0.11412693043890539","24","708","2","10777","MGLL,PLIN3"
"REAC","Post-chaperonin tubulin folding pathway","REAC:R-HSA-389977","0.7689056808127404","0.11412693043890539","24","708","2","10777","TUBA4A,TUBB2A"
"REAC","SUMOylation of intracellular receptors","REAC:R-HSA-4090294","0.7689056808127404","0.11412693043890539","24","708","2","10777","PPARA,RXRA"
"REAC","Synthesis of PA","REAC:R-HSA-1483166","0.7723883182260515","0.11216430321000383","39","708","3","10777","PLD1,LPCAT1,AGPAT3"
"REAC","Signaling by ERBB4","REAC:R-HSA-1236394","0.7723883182260515","0.11216430321000383","54","708","4","10777","APH1B,UBC,EGFR,NCSTN"
"REAC","Glucose metabolism","REAC:R-HSA-70326","0.7723883182260515","0.11216430321000383","84","708","6","10777","SLC25A13,MDH2,HK2,PFKFB2,PC,PGM2L1"
"REAC","Regulation by c-FLIP","REAC:R-HSA-3371378","0.7798260655487269","0.10800225268895229","10","708","1","10777","TNFRSF10B"
"REAC","Negative regulation of activity of TFAP2 (AP-2) family transcription factors","REAC:R-HSA-8866904","0.7798260655487269","0.10800225268895229","10","708","1","10777","TFAP2C"
"REAC","G1/S Transition","REAC:R-HSA-69206","0.7798260655487269","0.10800225268895229","130","708","9","10777","CUL1,PSMB8,UBC,PSMC2,PTK6,PSMB9,PSME1,PSMC3,CDKN1A"
"REAC","Dimerization of procaspase-8","REAC:R-HSA-69416","0.7798260655487269","0.10800225268895229","10","708","1","10777","TNFRSF10B"
"REAC","Organic anion transporters","REAC:R-HSA-428643","0.7798260655487269","0.10800225268895229","10","708","1","10777","SLC17A5"
"REAC","Chylomicron remodeling","REAC:R-HSA-8963901","0.7798260655487269","0.10800225268895229","10","708","1","10777","LPL"
"REAC","Reactions specific to the complex N-glycan synthesis pathway","REAC:R-HSA-975578","0.7798260655487269","0.10800225268895229","10","708","1","10777","FUCA1"
"REAC","Chylomicron assembly","REAC:R-HSA-8963888","0.7798260655487269","0.10800225268895229","10","708","1","10777","P4HB"
"REAC","Abacavir ADME","REAC:R-HSA-2161522","0.7798260655487269","0.10800225268895229","10","708","1","10777","SLC22A3"
"REAC","STAT3 nuclear events downstream of ALK signaling","REAC:R-HSA-9701898","0.7798260655487269","0.10800225268895229","10","708","1","10777","STAT3"
"REAC","Neurotransmitter clearance","REAC:R-HSA-112311","0.7798260655487269","0.10800225268895229","10","708","1","10777","ALDH2"
"REAC","Bicarbonate transporters","REAC:R-HSA-425381","0.7798260655487269","0.10800225268895229","10","708","1","10777","AHCYL2"
"REAC","Adenylate cyclase activating pathway","REAC:R-HSA-170660","0.7798260655487269","0.10800225268895229","10","708","1","10777","ADCY9"
"REAC","Activation of the AP-1 family of transcription factors","REAC:R-HSA-450341","0.7798260655487269","0.10800225268895229","10","708","1","10777","FOS"
"REAC","Regulation of FOXO transcriptional activity by acetylation","REAC:R-HSA-9617629","0.7798260655487269","0.10800225268895229","10","708","1","10777","TXN"
"REAC","MET activates RAP1 and RAC1","REAC:R-HSA-8875555","0.7798260655487269","0.10800225268895229","10","708","1","10777","RAPGEF1"
"REAC","CASP8 activity is inhibited","REAC:R-HSA-5218900","0.7798260655487269","0.10800225268895229","10","708","1","10777","TNFRSF10B"
"REAC","ISG15 antiviral mechanism","REAC:R-HSA-1169408","0.7798260655487269","0.10800225268895229","70","708","5","10777","UBC,FLNB,ISG15,STAT1,JAK1"
"REAC","Urea cycle","REAC:R-HSA-70635","0.7798260655487269","0.10800225268895229","10","708","1","10777","ASS1"
"REAC","Calcitonin-like ligand receptors","REAC:R-HSA-419812","0.7798260655487269","0.10800225268895229","10","708","1","10777","ADM"
"REAC","TRAF6 mediated NF-kB activation","REAC:R-HSA-933542","0.7812258349770436","0.10722340311786636","25","708","2","10777","APP,NFKB2"
"REAC","DAP12 signaling","REAC:R-HSA-2424491","0.7812258349770436","0.10722340311786636","25","708","2","10777","HLA-E,VAV2"
"REAC","Uptake and actions of bacterial toxins","REAC:R-HSA-5339562","0.7812258349770436","0.10722340311786636","25","708","2","10777","SV2B,SNAP25"
"REAC","Regulation of actin dynamics for phagocytic cup formation","REAC:R-HSA-2029482","0.7814137838502754","0.10711893224955524","116","708","8","10777","WASF2,CYFIP1,MYO5A,WASL,LIMK1,CYFIP2,WASF3,VAV2"
"REAC","UCH proteinases","REAC:R-HSA-5689603","0.7836606776128192","0.10587194463722849","101","708","7","10777","PSMB8,UBC,PSMC2,PSMB9,PSME1,FOXK1,PSMC3"
"REAC","Signaling by the B Cell Receptor (BCR)","REAC:R-HSA-983705","0.7984927657208816","0.09772901418014308","163","708","11","10777","ITPR3,CUL1,PSMB8,UBC,PSMC2,RASGRP3,PSMB9,PSME1,ITPR2,PSMC3,ITPR1"
"REAC","MTOR signalling","REAC:R-HSA-165159","0.8005748273236173","0.09659806964725184","41","708","3","10777","PRKAG2,RHEB,PRKAA2"
"REAC","Nuclear Receptor transcription pathway","REAC:R-HSA-383280","0.8005748273236173","0.09659806964725184","41","708","3","10777","NRBP1,PPARA,RXRA"
"REAC","Frs2-mediated activation","REAC:R-HSA-170968","0.8010324894103914","0.09634986882774324","11","708","1","10777","RAPGEF1"
"REAC","GRB2 events in EGFR signaling","REAC:R-HSA-179812","0.8010324894103914","0.09634986882774324","11","708","1","10777","EGFR"
"REAC","Free fatty acids regulate insulin secretion","REAC:R-HSA-400451","0.8010324894103914","0.09634986882774324","11","708","1","10777","ACSL3"
"REAC","SUMOylation of immune response proteins","REAC:R-HSA-4755510","0.8010324894103914","0.09634986882774324","11","708","1","10777","NFKB2"
"REAC","Purine ribonucleoside monophosphate biosynthesis","REAC:R-HSA-73817","0.8010324894103914","0.09634986882774324","11","708","1","10777","IMPDH1"
"REAC","Aspartate and asparagine metabolism","REAC:R-HSA-8963693","0.8010324894103914","0.09634986882774324","11","708","1","10777","SLC25A13"
"REAC","Formation of apoptosome","REAC:R-HSA-111458","0.8010324894103914","0.09634986882774324","11","708","1","10777","XIAP"
"REAC","Regulation of the apoptosome activity","REAC:R-HSA-9627069","0.8010324894103914","0.09634986882774324","11","708","1","10777","XIAP"
"REAC","PECAM1 interactions","REAC:R-HSA-210990","0.8010324894103914","0.09634986882774324","11","708","1","10777","ITGAV"
"REAC","Sodium/Calcium exchangers","REAC:R-HSA-425561","0.8010324894103914","0.09634986882774324","11","708","1","10777","SLC8B1"
"REAC","Synthesis of IP3 and IP4 in the cytosol","REAC:R-HSA-1855204","0.8010324894103914","0.09634986882774324","26","708","2","10777","PLCD3,ITPKB"
"REAC","Synthesis of PIPs at the late endosome membrane","REAC:R-HSA-1660517","0.8010324894103914","0.09634986882774324","11","708","1","10777","MTM1"
"REAC","ATF6 (ATF6-alpha) activates chaperones","REAC:R-HSA-381033","0.8010324894103914","0.09634986882774324","11","708","1","10777","CALR"
"REAC","RAB GEFs exchange GTP for GDP on RABs","REAC:R-HSA-8876198","0.8010324894103914","0.09634986882774324","88","708","6","10777","RAB1B,TRAPPC9,DENND5A,RAB18,ALS2CL,RAB31"
"REAC","Endogenous sterols","REAC:R-HSA-211976","0.8010324894103914","0.09634986882774324","26","708","2","10777","ARNT2,RXRA"
"REAC","Interaction With Cumulus Cells And The Zona Pellucida","REAC:R-HSA-2534343","0.8010324894103914","0.09634986882774324","11","708","1","10777","B4GALT1"
"REAC","Formation of tubulin folding intermediates by CCT/TriC","REAC:R-HSA-389960","0.8010324894103914","0.09634986882774324","26","708","2","10777","TUBA4A,TUBB2A"
"REAC","Presynaptic depolarization and calcium channel opening","REAC:R-HSA-112308","0.8010324894103914","0.09634986882774324","11","708","1","10777","CACNA2D3"
"REAC","RHOF GTPase cycle","REAC:R-HSA-9035034","0.8010324894103914","0.09634986882774324","42","708","3","10777","VAMP3,ARHGAP1,BASP1"
"REAC","eNOS activation","REAC:R-HSA-203615","0.8010324894103914","0.09634986882774324","11","708","1","10777","DDAH1"
"REAC","Formation of annular gap junctions","REAC:R-HSA-196025","0.8010324894103914","0.09634986882774324","11","708","1","10777","DAB2"
"REAC","Deactivation of the beta-catenin transactivating complex","REAC:R-HSA-3769402","0.8010324894103914","0.09634986882774324","42","708","3","10777","XIAP,SOX17,UBC"
"REAC","FGFR1 ligand binding and activation","REAC:R-HSA-190242","0.8010324894103914","0.09634986882774324","11","708","1","10777","ANOS1"
"REAC","Transport of vitamins, nucleosides, and related molecules","REAC:R-HSA-425397","0.8010324894103914","0.09634986882774324","42","708","3","10777","SLC35C1,SLCO2A1,SLCO4A1"
"REAC","Metal ion SLC transporters","REAC:R-HSA-425410","0.8010324894103914","0.09634986882774324","26","708","2","10777","SLC39A8,SLC39A7"
"REAC","mitochondrial fatty acid beta-oxidation of saturated fatty acids","REAC:R-HSA-77286","0.8010324894103914","0.09634986882774324","11","708","1","10777","ACADVL"
"REAC","Negative regulation of FGFR1 signaling","REAC:R-HSA-5654726","0.8010324894103914","0.09634986882774324","26","708","2","10777","UBC,ANOS1"
"REAC","Biotin transport and metabolism","REAC:R-HSA-196780","0.8010324894103914","0.09634986882774324","11","708","1","10777","PC"
"REAC","Insulin processing","REAC:R-HSA-264876","0.8096473149491523","0.09170412004368243","27","708","2","10777","EXOC4,MYO5A"
"REAC","Infection with Mycobacterium tuberculosis","REAC:R-HSA-9635486","0.8096473149491523","0.09170412004368243","27","708","2","10777","UBC,ATP6V1H"
"REAC","Glycogen metabolism","REAC:R-HSA-8982491","0.8096473149491523","0.09170412004368243","27","708","2","10777","UBC,PGM2L1"
"REAC","Pyroptosis","REAC:R-HSA-5620971","0.8096473149491523","0.09170412004368243","27","708","2","10777","CHMP4B,GSDME"
"REAC","Mitophagy","REAC:R-HSA-5205647","0.8096473149491523","0.09170412004368243","27","708","2","10777","UBC,SQSTM1"
"REAC","Downregulation of ERBB2 signaling","REAC:R-HSA-8863795","0.8096473149491523","0.09170412004368243","27","708","2","10777","UBC,EGFR"
"REAC","Trafficking of AMPA receptors","REAC:R-HSA-399719","0.8096473149491523","0.09170412004368243","27","708","2","10777","MDM2,EPB41L1"
"REAC","Glutamate binding, activation of AMPA receptors and synaptic plasticity","REAC:R-HSA-399721","0.8096473149491523","0.09170412004368243","27","708","2","10777","MDM2,EPB41L1"
"REAC","Tandem pore domain potassium channels","REAC:R-HSA-1296346","0.8128572378714727","0.089985722854796","12","708","1","10777","KCNK1"
"REAC","The activation of arylsulfatases","REAC:R-HSA-1663150","0.8128572378714727","0.089985722854796","12","708","1","10777","ARSB"
"REAC","WNT5:FZD7-mediated leishmania damping","REAC:R-HSA-9673324","0.8128572378714727","0.089985722854796","12","708","1","10777","WNT5A"
"REAC","Stimuli-sensing channels","REAC:R-HSA-2672351","0.8128572378714727","0.089985722854796","105","708","7","10777","ANO6,TTYH3,UBC,TPCN1,OSTM1,STOM,SGK1"
"REAC","Sphingolipid de novo biosynthesis","REAC:R-HSA-1660661","0.8128572378714727","0.089985722854796","43","708","3","10777","SAMD8,SGMS1,ALDH3B1"
"REAC","Vasopressin regulates renal water homeostasis via Aquaporins","REAC:R-HSA-432040","0.8128572378714727","0.089985722854796","43","708","3","10777","AQP3,ADCY9,GNG11"
"REAC","POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation","REAC:R-HSA-2892247","0.8128572378714727","0.089985722854796","12","708","1","10777","STAT3"
"REAC","Josephin domain DUBs","REAC:R-HSA-5689877","0.8128572378714727","0.089985722854796","12","708","1","10777","UBC"
"REAC","Opioid Signalling","REAC:R-HSA-111885","0.8128572378714727","0.089985722854796","90","708","6","10777","ITPR3,ADCY9,GNAI1,ITPR2,GNG11,ITPR1"
"REAC","Killing mechanisms","REAC:R-HSA-9664420","0.8128572378714727","0.089985722854796","12","708","1","10777","WNT5A"
"REAC","Regulation of IFNG signaling","REAC:R-HSA-877312","0.8128572378714727","0.089985722854796","12","708","1","10777","JAK1"
"REAC","Regulation of glycolysis by fructose 2,6-bisphosphate metabolism","REAC:R-HSA-9634600","0.8128572378714727","0.089985722854796","12","708","1","10777","PFKFB2"
"REAC","Ethanol oxidation","REAC:R-HSA-71384","0.8128572378714727","0.089985722854796","12","708","1","10777","ALDH2"
"REAC","Erythropoietin activates Phosphoinositide-3-kinase (PI3K)","REAC:R-HSA-9027276","0.8128572378714727","0.089985722854796","12","708","1","10777","IRS2"
"REAC","Gap junction degradation","REAC:R-HSA-190873","0.8128572378714727","0.089985722854796","12","708","1","10777","DAB2"
"REAC","Regulation of localization of FOXO transcription factors","REAC:R-HSA-9614399","0.8128572378714727","0.089985722854796","12","708","1","10777","YWHAG"
"REAC","Downregulation of ERBB2:ERBB3 signaling","REAC:R-HSA-1358803","0.8128572378714727","0.089985722854796","12","708","1","10777","UBC"
"REAC","Glutathione synthesis and recycling","REAC:R-HSA-174403","0.8128572378714727","0.089985722854796","12","708","1","10777","GCLM"
"REAC","SARS-CoV-2 targets host intracellular signalling and regulatory pathways","REAC:R-HSA-9755779","0.8128572378714727","0.089985722854796","12","708","1","10777","YWHAG"
"REAC","Metabolism of steroids","REAC:R-HSA-8957322","0.8128572378714727","0.089985722854796","152","708","10","10777","OSBPL2,SEC24A,SEC23A,PPARA,ABCC3,SLC27A2,RXRA,OSBPL3,SEC24D,AKR1B1"
"REAC","NOTCH2 intracellular domain regulates transcription","REAC:R-HSA-2197563","0.8128572378714727","0.089985722854796","12","708","1","10777","MAMLD1"
"REAC","ALK mutants bind TKIs","REAC:R-HSA-9700645","0.8128572378714727","0.089985722854796","12","708","1","10777","EIF2AK3"
"REAC","Prefoldin mediated transfer of substrate  to CCT/TriC","REAC:R-HSA-389957","0.8128572378714727","0.089985722854796","28","708","2","10777","TUBA4A,TUBB2A"
"REAC","Activation of GABAB receptors","REAC:R-HSA-991365","0.8128572378714727","0.089985722854796","43","708","3","10777","ADCY9,GNAI1,GNG11"
"REAC","Pregnenolone biosynthesis","REAC:R-HSA-196108","0.8128572378714727","0.089985722854796","12","708","1","10777","AKR1B1"
"REAC","Notch-HLH transcription pathway","REAC:R-HSA-350054","0.8128572378714727","0.089985722854796","28","708","2","10777","NOTCH3,MAMLD1"
"REAC","SHC1 events in EGFR signaling","REAC:R-HSA-180336","0.8128572378714727","0.089985722854796","12","708","1","10777","EGFR"
"REAC","Aspirin ADME","REAC:R-HSA-9749641","0.8128572378714727","0.089985722854796","43","708","3","10777","ABCC3,BSG,ABCC2"
"REAC","Budding and maturation of HIV virion","REAC:R-HSA-162588","0.8128572378714727","0.089985722854796","28","708","2","10777","UBC,CHMP4B"
"REAC","Butyrophilin (BTN) family interactions","REAC:R-HSA-8851680","0.8128572378714727","0.089985722854796","12","708","1","10777","PPL"
"REAC","GABA B receptor activation","REAC:R-HSA-977444","0.8128572378714727","0.089985722854796","43","708","3","10777","ADCY9,GNAI1,GNG11"
"REAC","Aggrephagy","REAC:R-HSA-9646399","0.8142988148784952","0.08921619727409698","44","708","3","10777","UBC,TUBA4A,TUBB2A"
"REAC","PI3K/AKT Signaling in Cancer","REAC:R-HSA-2219528","0.8257352279069318","0.08315918693220697","92","708","6","10777","RICTOR,MDM2,GSK3B,EGFR,IRS2,CDKN1A"
"REAC","TNFs bind their physiological receptors","REAC:R-HSA-5669034","0.8371940785954507","0.07717385205147742","29","708","2","10777","TNFRSF1A,TNFSF9"
"REAC","Acyl chain remodelling of PE","REAC:R-HSA-1482839","0.8371940785954507","0.07717385205147742","29","708","2","10777","PNPLA8,PLAAT3"
"REAC","GRB2 events in ERBB2 signaling","REAC:R-HSA-1963640","0.8390793425252352","0.07619697076643665","13","708","1","10777","EGFR"
"REAC","Dissolution of Fibrin Clot","REAC:R-HSA-75205","0.8390793425252352","0.07619697076643665","13","708","1","10777","SERPINE1"
"REAC","Constitutive Signaling by EGFRvIII","REAC:R-HSA-5637810","0.8390793425252352","0.07619697076643665","13","708","1","10777","EGFR"
"REAC","Keratan sulfate degradation","REAC:R-HSA-2022857","0.8390793425252352","0.07619697076643665","13","708","1","10777","GNS"
"REAC","WNT5A-dependent internalization of FZD2, FZD5 and ROR2","REAC:R-HSA-5140745","0.8390793425252352","0.07619697076643665","13","708","1","10777","WNT5A"
"REAC","Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex","REAC:R-HSA-75035","0.8390793425252352","0.07619697076643665","13","708","1","10777","YWHAG"
"REAC","Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)","REAC:R-HSA-400511","0.8390793425252352","0.07619697076643665","13","708","1","10777","PAX6"
"REAC","ERBB2 Regulates Cell Motility","REAC:R-HSA-6785631","0.8390793425252352","0.07619697076643665","13","708","1","10777","EGFR"
"REAC","Passive transport by Aquaporins","REAC:R-HSA-432047","0.8390793425252352","0.07619697076643665","13","708","1","10777","AQP3"
"REAC","PI3K events in ERBB2 signaling","REAC:R-HSA-1963642","0.8390793425252352","0.07619697076643665","13","708","1","10777","EGFR"
"REAC","PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases","REAC:R-HSA-8849471","0.8390793425252352","0.07619697076643665","13","708","1","10777","PTK6"
"REAC","Translation of Replicase and Assembly of the Replication Transcription Complex","REAC:R-HSA-9679504","0.8390793425252352","0.07619697076643665","13","708","1","10777","CHMP4B"
"REAC","Translation of Replicase and Assembly of the Replication Transcription Complex","REAC:R-HSA-9694676","0.8390793425252352","0.07619697076643665","13","708","1","10777","CHMP4B"
"REAC","ERKs are inactivated","REAC:R-HSA-202670","0.8390793425252352","0.07619697076643665","13","708","1","10777","DUSP4"
"REAC","Signaling by EGFRvIII in Cancer","REAC:R-HSA-5637812","0.8390793425252352","0.07619697076643665","13","708","1","10777","EGFR"
"REAC","Antiviral mechanism by IFN-stimulated genes","REAC:R-HSA-1169410","0.8394602614759986","0.07599985775127222","78","708","5","10777","UBC,FLNB,ISG15,STAT1,JAK1"
"REAC","Protein ubiquitination","REAC:R-HSA-8852135","0.8394602614759986","0.07599985775127222","78","708","5","10777","HLA-A,UBC,USP9X,OTULIN,UBE2H"
"REAC","Signaling by ERBB2","REAC:R-HSA-1227986","0.8401627646206998","0.07563656997501118","46","708","3","10777","UBC,PTK6,EGFR"
"REAC","NOTCH1 Intracellular Domain Regulates Transcription","REAC:R-HSA-2122947","0.8401627646206998","0.07563656997501118","46","708","3","10777","CUL1,UBC,MAMLD1"
"REAC","Tight junction interactions","REAC:R-HSA-420029","0.8447077140563812","0.07329353972664573","30","708","2","10777","CLDN12,CLDN4"
"REAC","RUNX2 regulates bone development","REAC:R-HSA-8941326","0.8447077140563812","0.07329353972664573","30","708","2","10777","GLI3,WWTR1"
"REAC","EGFR downregulation","REAC:R-HSA-182971","0.8447077140563812","0.07329353972664573","30","708","2","10777","UBC,EGFR"
"REAC","Membrane binding and targetting of GAG proteins","REAC:R-HSA-174490","0.8467628622186215","0.07223819775608449","14","708","1","10777","UBC"
"REAC","Glyoxylate metabolism and glycine degradation","REAC:R-HSA-389661","0.8467628622186215","0.07223819775608449","31","708","2","10777","DLD,OGDH"
"REAC","AXIN missense mutants destabilize the destruction complex","REAC:R-HSA-5467340","0.8467628622186215","0.07223819775608449","14","708","1","10777","GSK3B"
"REAC","Signaling by ERBB2 ECD mutants","REAC:R-HSA-9665348","0.8467628622186215","0.07223819775608449","14","708","1","10777","EGFR"
"REAC","Synthesis And Processing Of GAG, GAGPOL Polyproteins","REAC:R-HSA-174495","0.8467628622186215","0.07223819775608449","14","708","1","10777","UBC"
"REAC","Nucleotide biosynthesis","REAC:R-HSA-8956320","0.8467628622186215","0.07223819775608449","14","708","1","10777","IMPDH1"
"REAC","IRAK1 recruits IKK complex","REAC:R-HSA-937039","0.8467628622186215","0.07223819775608449","14","708","1","10777","UBC"
"REAC","Signaling by AXIN mutants","REAC:R-HSA-4839735","0.8467628622186215","0.07223819775608449","14","708","1","10777","GSK3B"
"REAC","Synthesis of bile acids and bile salts via 24-hydroxycholesterol","REAC:R-HSA-193775","0.8467628622186215","0.07223819775608449","14","708","1","10777","SLC27A2"
"REAC","APC truncation mutants have impaired AXIN binding","REAC:R-HSA-5467337","0.8467628622186215","0.07223819775608449","14","708","1","10777","GSK3B"
"REAC","RUNX3 regulates NOTCH signaling","REAC:R-HSA-8941856","0.8467628622186215","0.07223819775608449","14","708","1","10777","MAMLD1"
"REAC","Truncations of AMER1 destabilize the destruction complex","REAC:R-HSA-5467348","0.8467628622186215","0.07223819775608449","14","708","1","10777","GSK3B"
"REAC","Endosomal Sorting Complex Required For Transport (ESCRT)","REAC:R-HSA-917729","0.8467628622186215","0.07223819775608449","31","708","2","10777","UBC,CHMP4B"
"REAC","Nuclear signaling by ERBB4","REAC:R-HSA-1251985","0.8467628622186215","0.07223819775608449","31","708","2","10777","APH1B,NCSTN"
"REAC","InlB-mediated entry of Listeria monocytogenes into host cell","REAC:R-HSA-8875360","0.8467628622186215","0.07223819775608449","14","708","1","10777","UBC"
"REAC","Signaling by APC mutants","REAC:R-HSA-4839744","0.8467628622186215","0.07223819775608449","14","708","1","10777","GSK3B"
"REAC","Prolonged ERK activation events","REAC:R-HSA-169893","0.8467628622186215","0.07223819775608449","14","708","1","10777","RAPGEF1"
"REAC","TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain","REAC:R-HSA-6803205","0.8467628622186215","0.07223819775608449","14","708","1","10777","PERP"
"REAC","Purine catabolism","REAC:R-HSA-74259","0.8467628622186215","0.07223819775608449","14","708","1","10777","NT5E"
"REAC","Cytochrome P450 - arranged by substrate type","REAC:R-HSA-211897","0.8467628622186215","0.07223819775608449","64","708","4","10777","POR,CYP26B1,ARNT2,RXRA"
"REAC","Signalling to ERKs","REAC:R-HSA-187687","0.8467628622186215","0.07223819775608449","31","708","2","10777","RIT1,RAPGEF1"
"REAC","IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation","REAC:R-HSA-975144","0.8467628622186215","0.07223819775608449","14","708","1","10777","UBC"
"REAC","Spry regulation of FGF signaling","REAC:R-HSA-1295596","0.8467628622186215","0.07223819775608449","14","708","1","10777","UBC"
"REAC","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","REAC:R-HSA-6804116","0.8467628622186215","0.07223819775608449","14","708","1","10777","CDKN1A"
"REAC","Interleukin-12 signaling","REAC:R-HSA-9020591","0.8467628622186215","0.07223819775608449","47","708","3","10777","P4HB,TALDO1,JAK1"
"REAC","Signaling by AMER1 mutants","REAC:R-HSA-4839748","0.8467628622186215","0.07223819775608449","14","708","1","10777","GSK3B"
"REAC","MAPK targets/ Nuclear events mediated by MAP kinases","REAC:R-HSA-450282","0.8467628622186215","0.07223819775608449","31","708","2","10777","FOS,DUSP4"
"REAC","Thrombin signalling through proteinase activated receptors (PARs)","REAC:R-HSA-456926","0.8467628622186215","0.07223819775608449","31","708","2","10777","GNA12,GNG11"
