"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","germ cell development","GO:0007281","1","0","186","988","6","16307","PYGO2,PDE3A,KNL1,DEAF1,STAU1,SRPK1"
"GO:BP","muscle organ development","GO:0007517","1","0","179","988","6","16307","NACA,CENPF,MYORG,HDAC9,FGFR2,UQCC2"
"GO:BP","regulation of glycoprotein metabolic process","GO:1903018","1","0","38","988","1","16307","SOAT1"
"GO:BP","negative regulation of response to wounding","GO:1903035","1","0","73","988","3","16307","TFPI,PTEN,GIT1"
"GO:BP","negative regulation of leukocyte cell-cell adhesion","GO:1903038","1","0","102","988","3","16307","HMGB1,CDKN2A,PTPN2"
"GO:BP","endoderm development","GO:0007492","1","0","55","988","1","16307","COL8A1"
"GO:BP","regulation of calcium ion transmembrane transport","GO:1903169","1","0","136","988","4","16307","SNCA,CALM1,F2R,STAC"
"GO:BP","negative regulation of calcium ion transmembrane transport","GO:1903170","1","0","39","988","1","16307","CALM1"
"GO:BP","response to ketone","GO:1901654","1","0","72","988","2","16307","AKR1C2,PCK2"
"GO:BP","axon guidance","GO:0007411","1","0","169","988","5","16307","SEMA4C,KIF5B,EFNB2,EPHA7,ROBO1"
"GO:BP","gastrulation","GO:0007369","1","0","115","988","3","16307","COL8A1,RACK1,PHLDB1"
"GO:BP","determination of left/right symmetry","GO:0007368","1","0","79","988","2","16307","STIL,SRF"
"GO:BP","regulation of protein maturation","GO:1903317","1","0","53","988","2","16307","ENO1,TFR2"
"GO:BP","single fertilization","GO:0007338","1","0","103","988","1","16307","CDK1"
"GO:BP","female gamete generation","GO:0007292","1","0","81","988","1","16307","PDE3A"
"GO:BP","spermatid development","GO:0007286","1","0","127","988","3","16307","PYGO2,KNL1,SRPK1"
"REAC","rRNA processing in the nucleus and cytosol","REAC:R-HSA-8868773","7.963885493487609e-36","35.09887499298215","192","760","76","10777","RPS3,FBL,BOP1,NCL,RPL7,RPS9,RPL5,DKC1,RPL32,RPS29,RPL29,RPL41,DDX21,NOP58,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,NHP2,RPS25,RPL35A,NOP56,LAS1L,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,DHX37,RPS8,RPS15,EXOSC2,RPL14,MTREX,PES1,RPL21,RPS4X,RPS24,WDR75,TSR1,EXOSC6,RPL27,RPS28,RPL23,RPS12,HEATR1,NOL11,RPS27,RPL24,RPL8,UTP20,RPP40,RPL11,WDR43,DIMT1,EXOSC8,WDR3,RPS3A,RRP9,WDR12,UTP4"
"REAC","Major pathway of rRNA processing in the nucleolus and cytosol","REAC:R-HSA-6791226","5.754153539654889e-35","34.240018553892476","182","760","73","10777","RPS3,FBL,BOP1,NCL,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,DDX21,NOP58,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,NOP56,LAS1L,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,DHX37,RPS8,RPS15,EXOSC2,RPL14,MTREX,PES1,RPL21,RPS4X,RPS24,WDR75,TSR1,EXOSC6,RPL27,RPS28,RPL23,RPS12,HEATR1,NOL11,RPS27,RPL24,RPL8,UTP20,RPP40,RPL11,WDR43,EXOSC8,WDR3,RPS3A,RRP9,WDR12,UTP4"
"REAC","Influenza Viral RNA Transcription and Replication","REAC:R-HSA-168273","4.5456729995333625e-33","32.342401809175534","133","760","61","10777","RPS3,IPO5,RPL7,NDC1,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,PARP1,RPL13A,TPR,RPL36,RPL3,NUP210,RPL15,RPL10A,RPS18,RPL4,RPS21,NUP107,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,NUP188,RPL34,NUP85,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,NUP62,AAAS,RPL27,RPS28,NUP93,RPL23,HSP90AA1,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Formation of a pool of free 40S subunits","REAC:R-HSA-72689","3.263575866860947e-32","31.486306287004744","102","760","53","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,EIF1AX,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,EIF3E,RPL27,RPS28,EIF3D,RPL23,RPS12,RPS27,EIF3A,RPL24,RPL8,RPL11,RPS3A"
"REAC","Eukaryotic Translation Elongation","REAC:R-HSA-156842","3.263575866860947e-32","31.486306287004744","94","760","51","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,EEF2,RPS12,RPS27,RPL24,RPL8,RPL11,EEF1B2,RPS3A"
"REAC","Influenza Infection","REAC:R-HSA-168255","3.263575866860947e-32","31.486306287004744","152","760","64","10777","RPS3,IPO5,RPL7,NDC1,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,PARP1,RPL13A,TPR,RPL36,RPL3,NUP210,RPL15,RPL10A,RPS18,RPL4,RPS21,NUP107,RPS25,RPL35A,RPSA,RPL18,KPNA2,RPL31,RPS14,RPL6,RAN,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,NUP188,RPL34,NUP85,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,NUP62,AAAS,KPNB1,RPL27,RPS28,NUP93,RPL23,HSP90AA1,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Peptide chain elongation","REAC:R-HSA-156902","3.263575866860947e-32","31.486306287004744","90","760","50","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,EEF2,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Viral mRNA Translation","REAC:R-HSA-192823","4.328515171735088e-31","30.36366105591283","90","760","49","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Eukaryotic Translation Termination","REAC:R-HSA-72764","4.328515171735088e-31","30.36366105591283","94","760","50","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,APEH,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Eukaryotic Translation Initiation","REAC:R-HSA-72613","4.547394921044681e-31","30.34223732761087","120","760","56","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,EIF1AX,EIF4EBP1,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,EIF2B1,RPS11,RPS8,RPS15,RPL14,EIF4B,RPL21,RPS4X,RPS24,EIF3E,RPL27,RPS28,EIF3D,RPL23,RPS12,RPS27,EIF3A,RPL24,RPL8,RPL11,RPS3A"
"REAC","Cap-dependent Translation Initiation","REAC:R-HSA-72737","4.547394921044681e-31","30.34223732761087","120","760","56","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,EIF1AX,EIF4EBP1,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,EIF2B1,RPS11,RPS8,RPS15,RPL14,EIF4B,RPL21,RPS4X,RPS24,EIF3E,RPL27,RPS28,EIF3D,RPL23,RPS12,RPS27,EIF3A,RPL24,RPL8,RPL11,RPS3A"
"REAC","L13a-mediated translational silencing of Ceruloplasmin expression","REAC:R-HSA-156827","7.166731753515006e-31","30.144678850609072","112","760","54","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,EIF1AX,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,EIF4B,RPL21,RPS4X,RPS24,EIF3E,RPL27,RPS28,EIF3D,RPL23,RPS12,RPS27,EIF3A,RPL24,RPL8,RPL11,RPS3A"
"REAC","GTP hydrolysis and joining of the 60S ribosomal subunit","REAC:R-HSA-72706","1.2080348126053189e-30","29.917920550230992","113","760","54","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,EIF1AX,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,EIF4B,RPL21,RPS4X,RPS24,EIF3E,RPL27,RPS28,EIF3D,RPL23,RPS12,RPS27,EIF3A,RPL24,RPL8,RPL11,RPS3A"
"REAC","Response of EIF2AK4 (GCN2) to amino acid deficiency","REAC:R-HSA-9633012","3.850577215491291e-30","29.414474163293377","102","760","51","10777","RPS3,ATF4,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,CEBPG,RPL23,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Selenocysteine synthesis","REAC:R-HSA-2408557","4.629228816378637e-30","29.334491352110984","94","760","49","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Selenoamino acid metabolism","REAC:R-HSA-2408522","9.771365405940108e-30","29.010044745714936","117","760","54","10777","RPS3,AHCY,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,NNMT,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,KARS1,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,MARS1,RPS4X,RPS24,RPL27,RPS28,RPL23,RPS12,EPRS1,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)","REAC:R-HSA-975956","1.5441253175074634e-29","28.81131745627138","96","760","49","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Nonsense-Mediated Decay (NMD)","REAC:R-HSA-927802","6.91979776136484e-28","27.15990659808757","116","760","52","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RNPS1,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,RPS12,UPF3B,RPS27,RPL24,RPL8,RPL11,RPS3A,CASC3"
"REAC","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","REAC:R-HSA-975957","6.91979776136484e-28","27.15990659808757","116","760","52","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RNPS1,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,RPL23,RPS12,UPF3B,RPS27,RPL24,RPL8,RPL11,RPS3A,CASC3"
"REAC","SRP-dependent cotranslational protein targeting to membrane","REAC:R-HSA-1799339","1.5760158747717907e-27","26.802439412296295","113","760","51","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,SRP72,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,SPCS2,RPL27,RPS28,RPL23,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Cellular response to starvation","REAC:R-HSA-9711097","2.2115749748859177e-21","20.655298332972063","157","760","53","10777","RPS3,ATF4,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,SEH1L,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,MLST8,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,RPL27,RPS28,CEBPG,RPL23,RPS12,RPS27,RPL24,RPL8,RPL11,RPS3A"
"REAC","Regulation of expression of SLITs and ROBOs","REAC:R-HSA-9010553","2.887331754697463e-20","19.53950331277436","171","760","54","10777","RPS3,RPL7,RPS9,RPL5,RPL32,RPS29,RPL29,RPL41,RPL13A,RPL36,RPL3,RPL15,RPL10A,RPS18,RPL4,RPS21,RPS25,RPL35A,RPSA,RPL18,RPL31,RPS14,RPL6,RPS7,RPL10,RPL39,RPL18A,RPS2,RPL13,RPS5,RPS6,RPL9,RPL34,RPS11,RNPS1,RPS8,RPS15,RPL14,RPL21,RPS4X,RPS24,PSMD3,RPL27,RPS28,RPL23,RPS12,UPF3B,RPS27,RPL24,RPL8,RPL11,ROBO1,RPS3A,CASC3"
"REAC","mRNA Splicing - Major Pathway","REAC:R-HSA-72163","7.498991943460081e-18","17.124997112983866","178","760","52","10777","HNRNPA1,PTBP1,HNRNPC,HNRNPU,U2AF2,HNRNPR,U2SURP,SNRPD2,HNRNPL,HNRNPM,HNRNPD,SRSF4,HNRNPH1,HNRNPA3,DHX9,NUDT21,SRSF3,HNRNPA2B1,EFTUD2,HNRNPUL1,RNPS1,SNRNP200,PRPF19,PRPF4,SNRNP40,TRA2B,MTREX,SF3B5,PHF5A,SRRT,SNRPF,SF3A3,LSM7,FUS,SRSF1,SRSF9,RBMX,PRPF8,LSM2,PPIH,ELAVL1,CPSF2,UPF3B,USP39,SNRPB,SRSF6,SNRPE,SRSF7,YBX1,CASC3,SNRPA,SYMPK"
"REAC","Mitotic Prometaphase","REAC:R-HSA-68877","1.4053328517062132e-17","16.85222080135391","200","760","55","10777","RAD21,NCAPD2,CDK1,ZWINT,NCAPH,CDC20,PLK1,NCAPG,CCNB1,KIF2C,NDC80,MAD2L1,CCNB2,TUBB,AURKB,CENPE,SMC2,BUB1,RCC2,BIRC5,SPC24,PPP1CC,SMC1A,NUF2,NEK2,KNTC1,TUBA1B,NUP107,CENPA,SMC3,CENPF,CDCA5,INCENP,EML4,ZW10,SMC4,NUP85,KNL1,BUB1B,CENPM,CEP131,CDCA8,AHCTF1,HSP90AA1,MZT1,STAG2,CEP192,KIF18A,PDS5A,CSNK2A1,RPS27,SGO2,ERCC6L,STAG1,RANGAP1"
"REAC","S Phase","REAC:R-HSA-69242","1.594368151635308e-17","16.797411389487692","162","760","49","10777","RAD21,MYC,POLA1,CCNA2,UBE2C,ANAPC5,CKS1B,CDC45,MCM5,UBE2S,CDT1,FEN1,MCM4,GINS2,SMC1A,RFC5,POLD1,MCM3,SMC3,CDCA5,AKT2,MCM7,PCNA,MCM2,CDC25A,RFC3,MCM6,TFDP2,RBBP4,DNA2,POLD3,ANAPC1,ORC1,PSMD3,RFC4,STAG2,FZR1,GINS4,POLE3,PDS5A,TFDP1,E2F1,PRIM1,CDK4,LIG1,STAG1,ANAPC7,RPA1,POLE"
"REAC","Resolution of Sister Chromatid Cohesion","REAC:R-HSA-2500257","3.584892275523915e-17","16.445523890163113","123","760","42","10777","RAD21,CDK1,ZWINT,CDC20,PLK1,CCNB1,KIF2C,NDC80,MAD2L1,CCNB2,AURKB,CENPE,BUB1,RCC2,BIRC5,SPC24,PPP1CC,SMC1A,NUF2,KNTC1,TUBA1B,NUP107,CENPA,SMC3,CENPF,CDCA5,INCENP,ZW10,NUP85,KNL1,BUB1B,CENPM,CDCA8,AHCTF1,STAG2,KIF18A,PDS5A,RPS27,SGO2,ERCC6L,STAG1,RANGAP1"
"REAC","mRNA Splicing","REAC:R-HSA-72172","5.5315937818086605e-17","16.25714972024684","186","760","52","10777","HNRNPA1,PTBP1,HNRNPC,HNRNPU,U2AF2,HNRNPR,U2SURP,SNRPD2,HNRNPL,HNRNPM,HNRNPD,SRSF4,HNRNPH1,HNRNPA3,DHX9,NUDT21,SRSF3,HNRNPA2B1,EFTUD2,HNRNPUL1,RNPS1,SNRNP200,PRPF19,PRPF4,SNRNP40,TRA2B,MTREX,SF3B5,PHF5A,SRRT,SNRPF,SF3A3,LSM7,FUS,SRSF1,SRSF9,RBMX,PRPF8,LSM2,PPIH,ELAVL1,CPSF2,UPF3B,USP39,SNRPB,SRSF6,SNRPE,SRSF7,YBX1,CASC3,SNRPA,SYMPK"
"REAC","SARS-CoV-2 modulates host translation machinery","REAC:R-HSA-9754678","8.789903173524962e-17","16.056015908934807","51","760","27","10777","RPS3,GEMIN5,RPS9,RPS29,RPS18,RPS21,RPS25,SNRPD2,GEMIN4,RPSA,RPS14,RPS7,RPS2,RPS5,RPS6,RPS11,RPS8,RPS15,RPS4X,RPS24,SNRPF,RPS28,RPS12,RPS27,SNRPB,SNRPE,RPS3A"
"REAC","DNA strand elongation","REAC:R-HSA-69190","1.103075276867634e-15","14.957394849107683","32","760","21","10777","POLA1,CDC45,MCM5,FEN1,MCM4,GINS2,RFC5,POLD1,MCM3,MCM7,PCNA,MCM2,RFC3,MCM6,DNA2,POLD3,RFC4,GINS4,PRIM1,LIG1,RPA1"
"REAC","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","REAC:R-HSA-72662","1.6933596284738993e-14","13.771250798491383","60","760","27","10777","RPS3,RPS9,RPS29,EIF1AX,EIF4EBP1,RPS18,RPS21,RPS25,RPSA,RPS14,RPS7,RPS2,RPS5,RPS6,RPS11,RPS8,RPS15,EIF4B,RPS4X,RPS24,EIF3E,RPS28,EIF3D,RPS12,RPS27,EIF3A,RPS3A"
"REAC","Formation of the ternary complex, and subsequently, the 43S complex","REAC:R-HSA-72695","2.8931029547263305e-14","13.538636111158812","52","760","25","10777","RPS3,RPS9,RPS29,EIF1AX,RPS18,RPS21,RPS25,RPSA,RPS14,RPS7,RPS2,RPS5,RPS6,RPS11,RPS8,RPS15,RPS4X,RPS24,EIF3E,RPS28,EIF3D,RPS12,RPS27,EIF3A,RPS3A"
"REAC","Mitotic Spindle Checkpoint","REAC:R-HSA-69618","3.13989878100711e-14","13.503084351786214","109","760","36","10777","ZWINT,UBE2C,CDC20,PLK1,ANAPC5,KIF2C,NDC80,MAD2L1,UBE2S,AURKB,CENPE,BUB1,RCC2,BIRC5,SPC24,PPP1CC,NUF2,KNTC1,NUP107,CENPA,CENPF,INCENP,ZW10,NUP85,KNL1,BUB1B,CENPM,ANAPC1,CDCA8,AHCTF1,KIF18A,RPS27,SGO2,ERCC6L,ANAPC7,RANGAP1"
"REAC","Ribosomal scanning and start codon recognition","REAC:R-HSA-72702","9.953227451691485e-14","13.002036071296233","59","760","26","10777","RPS3,RPS9,RPS29,EIF1AX,RPS18,RPS21,RPS25,RPSA,RPS14,RPS7,RPS2,RPS5,RPS6,RPS11,RPS8,RPS15,EIF4B,RPS4X,RPS24,EIF3E,RPS28,EIF3D,RPS12,RPS27,EIF3A,RPS3A"
"REAC","Translation initiation complex formation","REAC:R-HSA-72649","9.953227451691485e-14","13.002036071296233","59","760","26","10777","RPS3,RPS9,RPS29,EIF1AX,RPS18,RPS21,RPS25,RPSA,RPS14,RPS7,RPS2,RPS5,RPS6,RPS11,RPS8,RPS15,EIF4B,RPS4X,RPS24,EIF3E,RPS28,EIF3D,RPS12,RPS27,EIF3A,RPS3A"
"REAC","Separation of Sister Chromatids","REAC:R-HSA-2467813","2.298779333172284e-13","12.638502715979605","188","760","47","10777","RAD21,ZWINT,UBE2C,CDC20,PLK1,ANAPC5,KIF2C,PTTG1,NDC80,MAD2L1,UBE2S,AURKB,CENPE,BUB1,RCC2,BIRC5,SPC24,PPP1CC,SMC1A,ESPL1,NUF2,KNTC1,TUBA1B,NUP107,CENPA,SMC3,CENPF,CDCA5,INCENP,ZW10,NUP85,KNL1,BUB1B,CENPM,ANAPC1,PSMD3,CDCA8,AHCTF1,STAG2,KIF18A,PDS5A,RPS27,SGO2,ERCC6L,STAG1,ANAPC7,RANGAP1"
"REAC","SARS-CoV-2-host interactions","REAC:R-HSA-9705683","1.4443243859903192e-12","11.840335256057132","197","760","47","10777","RPS3,GEMIN5,NDC1,RPS9,RPS29,HSP90AB1,TPR,NUP210,RPS18,TUFM,RPS21,NUP107,RPS25,SNRPD2,GEMIN4,AKT2,RPSA,KPNA2,RPS14,RPS7,RPS2,RPS5,RPS6,NUP188,NUP85,PALS1,RPS11,RPS8,PTPN11,RPS15,G3BP1,RPS4X,RPS24,SNRPF,NUP62,AAAS,RPS28,NUP93,HSP90AA1,YWHAH,RPS12,RPS27,SNRPB,SNRPE,RPS3A,IRAK1,SFN"
"REAC","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","REAC:R-HSA-141444","1.4443243859903192e-12","11.840335256057132","92","760","31","10777","ZWINT,CDC20,PLK1,KIF2C,NDC80,MAD2L1,AURKB,CENPE,BUB1,RCC2,BIRC5,SPC24,PPP1CC,NUF2,KNTC1,NUP107,CENPA,CENPF,INCENP,ZW10,NUP85,KNL1,BUB1B,CENPM,CDCA8,AHCTF1,KIF18A,RPS27,SGO2,ERCC6L,RANGAP1"
"REAC","Amplification of signal from the kinetochores","REAC:R-HSA-141424","1.4443243859903192e-12","11.840335256057132","92","760","31","10777","ZWINT,CDC20,PLK1,KIF2C,NDC80,MAD2L1,AURKB,CENPE,BUB1,RCC2,BIRC5,SPC24,PPP1CC,NUF2,KNTC1,NUP107,CENPA,CENPF,INCENP,ZW10,NUP85,KNL1,BUB1B,CENPM,CDCA8,AHCTF1,KIF18A,RPS27,SGO2,ERCC6L,RANGAP1"
"REAC","SUMOylation","REAC:R-HSA-2990846","1.5402569151352978e-12","11.812406832722276","176","760","44","10777","TOP2A,RAD21,BRCA1,NPM1,DNMT3B,NDC1,HNRNPC,AURKB,CBX2,TRIM28,BLM,PARP1,NOP58,BIRC5,TPR,SMC1A,AURKA,NUP210,NUP107,SMC3,INCENP,HDAC2,PCNA,SMC6,NUP188,NUP85,SAE1,MTA1,NUP62,AAAS,UBA2,CDCA8,NUP93,CHD3,STAG2,CDKN2A,VDR,THRB,NCOR2,TOP2B,STAG1,RANGAP1,RPA1,DNMT1"
"REAC","SUMO E3 ligases SUMOylate target proteins","REAC:R-HSA-3108232","8.830797407275472e-12","11.054000078535287","170","760","42","10777","TOP2A,RAD21,BRCA1,NPM1,DNMT3B,NDC1,HNRNPC,AURKB,CBX2,TRIM28,BLM,PARP1,NOP58,BIRC5,TPR,SMC1A,AURKA,NUP210,NUP107,SMC3,INCENP,HDAC2,PCNA,SMC6,NUP188,NUP85,MTA1,NUP62,AAAS,CDCA8,NUP93,CHD3,STAG2,CDKN2A,VDR,THRB,NCOR2,TOP2B,STAG1,RANGAP1,RPA1,DNMT1"
"REAC","Mitotic G1 phase and G1/S transition","REAC:R-HSA-453279","2.610612582549525e-11","10.583257573119527","147","760","38","10777","TOP2A,MYBL2,DHFR,MYC,POLA1,CDK1,CCNA2,TK1,CDKN2C,CKS1B,CCNB1,CDC45,MCM5,RRM2,CDT1,MCM10,MCM4,MCM3,AKT2,MCM7,PCNA,MCM2,TYMS,CDC25A,MCM6,TFDP2,RBBP4,ORC1,FBXO5,PSMD3,POLE3,TFDP1,E2F1,CDKN2A,PRIM1,CDK4,RPA1,POLE"
