GO.ID	Description	p.Val	FDR	Phenotype	Genes
REAC:R-HSA-9664323	FCGR3A-mediated IL10 synthesis	1	1	+1	ITPR3,ADCY9,ITPR2,ITPR1
REAC:R-HSA-2871796	FCERI mediated MAPK activation	1	1	+1	FOS,VAV2
REAC:R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	1	1	+1	PROS1
REAC:R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	1	1	+1	KMT2C,PAX6,RXRA
REAC:R-HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production	1	1	+1	ADCY9,GPR176,GNAI1,ADM,GNG11
REAC:R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	1	1	+1	FOS,DDB2
REAC:R-HSA-933541	TRAF6 mediated IRF7 activation	1	1	+1	IRF7
REAC:R-HSA-157579	Telomere Maintenance	1	1	+1	PPP6C
REAC:R-HSA-167172	Transcription of the HIV genome	1	1	+1	TAF13
REAC:R-HSA-6781827	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	1	1	+1	UBC,ERCC6
REAC:R-HSA-8986944	Transcriptional Regulation by MECP2	1	1	+1	SLC2A3,SGK1
REAC:R-HSA-72649	Translation initiation complex formation	1	1	+1	RPS27L
REAC:R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1	1	+1	IRS2
REAC:R-HSA-2408522	Selenoamino acid metabolism	1	1	+1	RPS27L,PAPSS2
REAC:R-HSA-2408557	Selenocysteine synthesis	1	1	+1	RPS27L
REAC:R-HSA-9717207	Sensory perception of sweet, bitter, and umami (glutamate) taste	1	1	+1	ITPR3
REAC:R-HSA-9717189	Sensory perception of taste	1	1	+1	ITPR3
REAC:R-HSA-2467813	Separation of Sister Chromatids	1	1	+1	PSMB8,UBC,PSMC2,TUBA4A,PSMB9,PSME1,TUBB2A,PSMC3
REAC:R-HSA-6802952	Signaling by BRAF and RAF1 fusions	1	1	+1	AGTRAP,SND1
REAC:R-HSA-190236	Signaling by FGFR	1	1	+1	UBC,ANOS1
REAC:R-HSA-5654738	Signaling by FGFR2	1	1	+1	UBC
REAC:R-HSA-5654741	Signaling by FGFR3	1	1	+1	UBC
REAC:R-HSA-5654743	Signaling by FGFR4	1	1	+1	UBC
REAC:R-HSA-192823	Viral mRNA Translation	1	1	+1	RPS27L
REAC:R-HSA-8868773	rRNA processing in the nucleus and cytosol	1	1	+1	RIOK3,RPS27L
REAC:R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	1	1	+1	RPS27L
REAC:R-HSA-1912408	Pre-NOTCH Transcription and Translation	1	1	+1	ELF3,NOTCH3,MAMLD1
REAC:R-HSA-5693607	Processing of DNA double-strand break ends	1	1	+1	UBC
REAC:R-HSA-8853659	RET signaling	1	1	+1	IRS2
REAC:R-HSA-3214858	RMTs methylate histone arginines	1	1	+1	SMARCA2
REAC:R-HSA-73854	RNA Polymerase I Promoter Clearance	1	1	+1	ERCC6
REAC:R-HSA-73864	RNA Polymerase I Transcription	1	1	+1	ERCC6,CAVIN1
REAC:R-HSA-73762	RNA Polymerase I Transcription Initiation	1	1	+1	ERCC6
REAC:R-HSA-73863	RNA Polymerase I Transcription Termination	1	1	+1	CAVIN1
REAC:R-HSA-167162	RNA Polymerase II HIV Promoter Escape	1	1	+1	TAF13
REAC:R-HSA-674695	RNA Polymerase II Pre-transcription Events	1	1	+1	AFF4,TAF13
REAC:R-HSA-73776	RNA Polymerase II Promoter Escape	1	1	+1	TAF13
REAC:R-HSA-1296071	Potassium Channels	1	1	+1	KCNK1,GNG11,HCN2
REAC:R-HSA-75955	RNA Polymerase II Transcription Elongation	1	1	+1	AFF4
REAC:R-HSA-5250913	Positive epigenetic regulation of rRNA expression	1	1	+1	ERCC6,GSK3B
REAC:R-HSA-156902	Peptide chain elongation	1	1	+1	RPS27L
REAC:R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	1	1	+1	RPS27L
REAC:R-HSA-927802	Nonsense-Mediated Decay (NMD)	1	1	+1	RPS27L
REAC:R-HSA-5619507	Activation of HOX genes during differentiation	1	1	+1	KMT2C,PAX6,RXRA
REAC:R-HSA-1296041	Activation of G protein gated Potassium channels	1	1	+1	GNG11
REAC:R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	1	1	+1	PKN1
REAC:R-HSA-5696398	Nucleotide Excision Repair	1	1	+1	UBC,ERCC6,DDB2
REAC:R-HSA-8854518	AURKA Activation by TPX2	1	1	+1	YWHAG,TUBA4A
REAC:R-HSA-6802957	Oncogenic MAPK signaling	1	1	+1	AGTRAP,DUSP10,SND1
REAC:R-HSA-381042	PERK regulates gene expression	1	1	+1	EIF2AK3
REAC:R-HSA-109704	PI3K Cascade	1	1	+1	IRS2
REAC:R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	1	1	+1	PIP5K1C,EGFR,INSR,IRS2
REAC:R-HSA-3214841	PKMTs methylate histone lysines	1	1	+1	KMT2C,NFKB2
REAC:R-HSA-375276	Peptide ligand-binding receptors	1	1	+1	TACR1,C3,GPR37,ACKR3,APP,ECE1,PSAP
REAC:R-HSA-2168880	Scavenging of heme from plasma	1	1	+1	LRP1
REAC:R-HSA-75953	RNA Polymerase II Transcription Initiation	1	1	+1	TAF13
REAC:R-HSA-73779	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	1	1	+1	TAF13
REAC:R-HSA-1474165	Reproduction	1	1	+1	SYNE1,SUN1,B4GALT1
REAC:R-HSA-2500257	Resolution of Sister Chromatid Cohesion	1	1	+1	TUBA4A,TUBB2A
REAC:R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	1	1	+1	RPS27L
REAC:R-HSA-72702	Ribosomal scanning and start codon recognition	1	1	+1	RPS27L
REAC:R-HSA-9754678	SARS-CoV-2 modulates host translation machinery	1	1	+1	RPS27L
REAC:R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	1	1	+1	SEC61G,TRAM1,SRP14,RPS27L
REAC:R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	1	1	+1	MDM2,TFAP2C,PPARGC1A,PPARA,RXRA,NFKB2
REAC:R-HSA-2990846	SUMOylation	1	1	+1	MDM2,TFAP2C,PPARGC1A,PPARA,RXRA,NFKB2
REAC:R-HSA-3899300	SUMOylation of transcription cofactors	1	1	+1	PPARGC1A
REAC:R-HSA-3232142	SUMOylation of ubiquitinylation proteins	1	1	+1	MDM2
REAC:R-HSA-76042	RNA Polymerase II Transcription Initiation And Promoter Clearance	1	1	+1	TAF13
REAC:R-HSA-5633007	Regulation of TP53 Activity	1	1	+1	RICTOR,MDM2,PRKAG2,UBC,PRKAA2,TAF13,SGK1
REAC:R-HSA-6807505	RNA polymerase II transcribes snRNA genes	1	1	+1	INTS1,TAF13,NABP1
REAC:R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	1	1	+1	KMT2C,MYL9
REAC:R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	1	1	+1	UBC
REAC:R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	1	1	+1	UBC
REAC:R-HSA-380320	Recruitment of NuMA to mitotic centrosomes	1	1	+1	YWHAG,TUBA4A,TUBB2A
REAC:R-HSA-380270	Recruitment of mitotic centrosome proteins and complexes	1	1	+1	YWHAG,TUBA4A
REAC:R-HSA-3371453	Regulation of HSF1-mediated heat shock response	1	1	+1	GSK3B,DNAJB6
REAC:R-HSA-8943724	Regulation of PTEN gene transcription	1	1	+1	RHEB
REAC:R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	1	1	+1	HLA-A,C3,HLA-E,MICB,HLA-C,ICAM1,HLA-B,ITGB1
WP:WP2880	Glucocorticoid receptor pathway	0.00037100667536442097	0.00037100667536442097	+1	CUL1,ACKR3,ANGPTL4,GPR153,SLC19A2,AKAP13,FGD4,PLK2,CDKN1C,RXRA,ABHD2,TGFBR3,CPEB4,TNFAIP3,S100P,NFKB2,STOM,DNER
WP:WP2572	Primary focal segmental glomerulosclerosis (FSGS)	0.00043253272187465734	0.00043253272187465734	+1	DAG1,ITGB4,SCARB2,LAMB2,LAMA5,CDKN1C,COL4A3,PARVA,UTRN,PODXL,AGRN,ITGAV,COL4A4,ITGB1,MYO1E,SYNPO,CTSL,CDKN1A
WP:WP4495	IL-10 anti-inflammatory signaling pathway 	0.0006647396585961795	0.0006647396585961795	+1	HMOX1,STAT2,BLVRA,STAT1,BLVRB,STAT3,JAK1
WP:WP236	Adipogenesis	0.0006647396585961795	0.0006647396585961795	+1	STAT2,CYP26B1,WWTR1,PPARGC1A,BMP2,CNTFR,ID3,PPARA,SMAD3,STAT5B,MEF2D,BMP1,RXRA,STAT1,CELF1,IL6ST,WNT10B,GATA2,IRS2,LIFR,STAT3,EPAS1,SERPINE1,CDKN1A,LPL
WP:WP2374	Oncostatin M signaling pathway	0.0009525568053526012	0.0009525568053526012	+1	RICTOR,JUNB,FOS,PTK2B,STAT5B,CASP7,STAT1,CCN1,IL6ST,LDLR,LIFR,STAT3,JAK1,OSMR,TIMP3,SERPINE1
WP:WP4217	Ebola virus infection in host	0.001058136805189344	0.001058136805189344	+1	ITGA1,HLA-A,FLNB,ITGA2,GAS6,RHOC,IRF7,EGFR,HLA-E,RELB,STAT1,NPC1,HLA-C,VAV2,ITGA5,SCIN,CTSB,ITGAV,HLA-B,NFKB2,ITGB1,FOLR1,GSN,CTSL
WP:WP306	Focal adhesion	0.002310497720970047	0.002310497720970047	+1	XIAP,CAPN2,LAMA1,MYL9,ITGA1,ITGB4,TNXB,FLNB,GSK3B,LAMB1,LAMB3,PTK6,LAMB2,LAMA5,RAPGEF1,ITGA2,PIP5K1C,EGFR,LAMC1,PARVA,PDGFA,ITGB8,VAV2,MYLK,ITGA5,ITGAV,ITGB5,COL4A4,ITGB1,COL4A2,COL4A1
WP:WP4658	Small cell lung cancer	0.003052101298649299	0.003052101298649299	+1	LAMA1,BID,LAMB1,LAMB3,LAMB2,LAMA5,ITGA2,DDB2,CDKN1C,LAMC1,RXRA,COL4A3,CDK6,ITGAV,COL4A4,ITGB1,COL4A2,COL4A1,CDKN1A
WP:WP3850	Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling	0.008600635844640023	0.008600635844640023	+1	RICTOR,TNFRSF1A,PLD1,GSK3B,PPARGC1A,WASL,SMAD3,FBXO32,TNFSF9,ITGB1
WP:WP2884	NRF2 pathway	0.009471875287924812	0.009471875287924812	+1	HMOX1,TGFB2,SLC39A8,PGD,GCLM,FTH1,SLC39A7,SLC6A6,ABCC3,TXN,FTL,RXRA,NQO1,GSTP1,ABCC2,EPHA2,GSTM4,BLVRB,SLC2A3,SLC39A13,SQSTM1,PTGR1,GSTM3
WP:WP4963	p53 transcriptional gene network	0.021813627603587	0.021813627603587	+1	SAT1,FUCA1,PRKAG2,PRKAA2,SESN1,PMAIP1,DRAM1,ULK2,ISG15,DDB2,RRM2B,TNFRSF10B,ICAM1,ZMAT3,PERP,SERPINE1,CDKN1A
WP:WP2118	Arrhythmogenic right ventricular cardiomyopathy	0.030064431160491605	0.030064431160491605	+1	JUP,ITGA1,DAG1,CACNA2D1,ITGB4,CACNA1D,ATP2A2,ITGA2,CACNA2D3,ITGB8,ITGA5,ITGAV,ITGB5,ITGB1
WP:WP2911	miRNA targets in ECM and membrane receptors	0.030064431160491605	0.030064431160491605	+1	ITGA1,TNXB,LAMB2,LAMC1,SDC2,ITGB5,COL4A2,COL6A1,COL4A1,COL5A1
WP:WP3612	Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling	0.030390993308440886	0.030390993308440886	+1	HMOX1,GCLM,FOS,ABCC3,NQO1,GSTP1,ABCC2
WP:WP3982	miRNA regulation of p53 pathway in prostate cancer	0.039920750659388465	0.039920750659388465	+1	MDM2,BID,PMAIP1,DDB2,TNFRSF10B,ZMAT3,PERP,SERPINE1
WP:WP2864	Apoptosis-related network due to altered Notch3 in ovarian cancer	0.039920750659388465	0.039920750659388465	+1	CUL1,PKN1,ANXA5,APP,PTK2B,BCL3,CASP7,NQO1,TNFRSF10B,SQSTM1,CDKN1A
WP:WP5090	Complement system in neuronal development and plasticity	0.04484702041870508	0.04484702041870508	+1	XIAP,TGFB2,C3,BID,PRKCZ,GAS6,PROS1,CASP7,C4BPB,MBP,CD59,ITGAV,C1R,CD55,CD46,C1S,CLU
WP:WP3668	Hypothesized pathways in pathogenesis of cardiovascular disease	0.04484702041870508	0.04484702041870508	+1	SMAD3,LTBP1,TGFBR3,CCN2,SERPINE1,FBN2,FBN1
WP:WP2526	PDGF pathway	0.050705897567021464	0.050705897567021464	+1	FOS,WASL,STAT1,ARFIP2,PDGFA,VAV2,MT-CO2,STAT3,JAK1
WP:WP244	Alpha 6 beta 4 signaling pathway	0.051803727839105654	0.051803727839105654	+1	LAMA1,ITGB4,LAMB1,LAMB3,LAMB2,LAMA5,LAMC1,IRS2
WP:WP4917	Proximal tubule transport	0.05667339961952718	0.05667339961952718	+1	ATP1A1,SLC26A6,ATP6V1A,ATP6V1H,ATP1B1,ATP6V1D,SLC12A4,ABCC2,ATP6V1G1,ATP6V1E1,ATP6V0E1
WP:WP143	Fatty acid beta-oxidation	0.05667339961952718	0.05667339961952718	+1	DECR1,SLC25A20,CRAT,DLD,ACSL3,ACSL1,ACADVL,LPL
WP:WP4239	Epithelial to mesenchymal transition in colorectal cancer	0.0666741021877785	0.0666741021877785	+1	JUP,TGFB2,MAP2K3,CLDN12,GSK3B,WNT9A,SMAD3,NOTCH3,LATS2,MEF2D,PDCD6,CLDN4,COL4A3,WNT7B,WNT10B,NRP2,ITGA5,COL4A4,WNT5A,COL4A2,GDF15,COL4A1
WP:WP4816	TGF-beta receptor signaling in skeletal dysplasias	0.0666741021877785	0.0666741021877785	+1	FST,FOS,SMAD3,STAT1,LTBP1,TGFBR3,LTBP3,STAT3,JAK1,SERPINE1,FBN1
WP:WP2868	TCA cycle nutrient use and invasiveness of ovarian cancer	0.06814109412860345	0.06814109412860345	+1	EGFR,STAT3,JAK1
WP:WP2453	TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc)	0.08431176295773089	0.08431176295773089	+1	DLD,IDH1,PC,ACO1,OGDH
WP:WP619	Type II interferon signaling	0.08431176295773089	0.08431176295773089	+1	STAT2,PSMB9,ISG15,TAP1,STAT1,ICAM1,HLA-B,JAK1
WP:WP474	Endochondral ossification	0.09634043590343339	0.09634043590343339	+1	ADAMTS1,TGFB2,GLI3,FGFR3,SLC38A2,STAT5B,CDKN1C,STAT1,SCIN,TIMP3,ALPL
WP:WP4808	Endochondral ossification with skeletal dysplasias	0.09634043590343339	0.09634043590343339	+1	ADAMTS1,TGFB2,GLI3,FGFR3,SLC38A2,STAT5B,CDKN1C,STAT1,SCIN,TIMP3,ALPL
WP:WP4153	Degradation pathway of sphingolipids, including diseases	0.1001954173272262	0.1001954173272262	+1	SCARB2,NEU1,LIPA,NPC1,PSAP
WP:WP3413	NOTCH1 regulation of endothelial cell calcification	0.1001954173272262	0.1001954173272262	+1	SAT1,FGFR3,ITGA1,CALU,ALPL
WP:WP4541	Hippo-Merlin signaling dysregulation	0.10138782738579877	0.10138782738579877	+1	FGFR3,ITGA1,ITGB4,CDH13,CD44,ITGA2,LATS2,EGFR,EPHA2,INSR,CCN2,ITGB8,TEAD1,ITGA5,ITGAV,ITGB5,ITGB1
WP:WP3646	Hepatitis C and hepatocellular carcinoma	0.10629845086117232	0.10629845086117232	+1	CD44,SMAD3,MYOF,CASP7,VAV2,PODXL,STAT3,JAK1,COL4A2,CDKN1A
WP:WP4936	Perturbations to host-cell autophagy, induced by SARS-CoV-2 proteins	0.11575499754409382	0.11575499754409382	+1	VAMP8,TMEM59,RB1CC1,NBR1,LAMP2
WP:WP205	IL-7 signaling pathway	0.11575499754409382	0.11575499754409382	+1	GSK3B,PTK2B,STAT5B,STAT1,STAT3,JAK1
WP:WP3670	Interactions between LOXL4 and oxidative stress pathway	0.11575499754409382	0.11575499754409382	+1	ANXA5,BMP2,LOXL4,NQO1,IGFBP7
WP:WP2037	Prolactin signaling pathway	0.12125057513569112	0.12125057513569112	+1	YWHAG,GSK3B,FOS,STAT5B,STAT1,SIRPA,VAV2,IRS2,CTSD,STAT3,ITGB1,JAK1
WP:WP4786	Type I collagen synthesis in the context of osteogenesis imperfecta	0.12125057513569112	0.12125057513569112	+1	P4HB,FKBP10,P3H1,P4HA2,P3H2,BMP1,ITPR1
WP:WP2806	Complement system	0.13269660402795724	0.13269660402795724	+1	C3,LAMB1,LAMA5,ITGA2,TXN,ADM,PROS1,LAMC1,CALR,ICAM1,CD59,CD55,CD46,C1S
WP:WP2881	Estrogen receptor pathway	0.15717044521796164	0.15717044521796164	+1	ACOX1,PPARA,PDK4,STAT3
WP:WP183	Proteasome degradation	0.17952212850639365	0.17952212850639365	+1	PSMB8,HLA-A,UBC,PSMC2,PSMB9,PSME1,HLA-E,PSMC3,HLA-C,HLA-B
WP:WP4758	Nephrotic syndrome	0.19274758985145174	0.19274758985145174	+1	ITGB4,SCARB2,LAMB2,COL4A3,PODXL,COL4A4,MYO1E,SYNPO
WP:WP231	TNF-alpha signaling pathway	0.20019920339420585	0.20019920339420585	+1	TAB3,CUL1,MAP2K3,TNFRSF1A,BID,PRKCZ,MADD,TXN,CASP7,RFK,TNFAIP3,NFKB2,GLUL
WP:WP560	TGF-beta receptor signaling	0.20418726927244682	0.20418726927244682	+1	FST,FOS,SMAD3,STAT1,LTBP1,TGFBR3,STAT3,JAK1,SERPINE1
WP:WP4535	Envelope proteins and their potential roles in EDMD physiopathology	0.20418726927244682	0.20418726927244682	+1	SYNE1,TGFB2,MAP3K9,ADCY9,SMAD3,SUN1,CCN2,PLEC
WP:WP4313	Ferroptosis	0.20418726927244682	0.20418726927244682	+1	POR,HMOX1,SAT1,SLC39A8,GCLM,FTH1,ACSL3,ACSL1,FTL,TFRC
WP:WP5102	Familial partial lipodystrophy	0.22521500428260494	0.22521500428260494	+1	MGLL,PPARA,STAT5B,KLF9,GATA2,LPL
WP:WP4197	Immune response to tuberculosis	0.24128995926586996	0.24128995926586996	+1	STAT2,PSMB8,TAP1,STAT1,JAK1
WP:WP5181	Roles of ceramides in the development of insulin resistance	0.24128995926586996	0.24128995926586996	+1	TNFRSF1A,PRKCZ,ACSL1,INSR,IRS2
WP:WP4357	NRF2-ARE regulation	0.24128995926586996	0.24128995926586996	+1	HMOX1,GSK3B,GCLM,NQO1,INSR
WP:WP4790	FGF23 signaling in hypophosphatemic rickets and related disorders	0.24128995926586996	0.24128995926586996	+1	FGFR3,FAM20C,NFKB2,CDKN1A,ALPL
WP:WP4879	Overlap between signal transduction pathways contributing to LMNA laminopathies	0.24128995926586996	0.24128995926586996	+1	JUNB,TGFB2,GSK3B,BMP2,SMAD3,WNT7B,WNT10B,MAOB,CDKN1A
WP:WP4321	Thermogenesis	0.26430835291442983	0.26430835291442983	+1	MGLL,PRKAG2,SLC25A20,MAP2K3,RHEB,SLC25A29,PRKAA2,ADCY9,NPR1,PPARGC1A,ACSL3,ACSL1,SMARCA2,CREB3L2
WP:WP3611	Photodynamic therapy-induced AP-1 survival signaling	0.26987523262481483	0.26987523262481483	+1	JUNB,MAP2K3,TNFRSF1A,BID,FOS,EGFR,BCL3,CDKN1A
WP:WP5083	Neuroinflammation and glutamatergic signaling	0.26987523262481483	0.26987523262481483	+1	TGFB2,TNFRSF1A,SLC38A2,FOS,SMAD3,DLD,STAT1,IL13RA1,IL6ST,TGFBR3,INSR,SLC2A3,GLS,NFKB2,STAT3,JAK1,GLUL
WP:WP1528	Physiological and pathological hypertrophy of the heart	0.26987523262481483	0.26987523262481483	+1	MAP2K3,FOS,IL6ST,LIFR,STAT3
WP:WP368	Mitochondrial long chain fatty acid beta-oxidation	0.2824797755680579	0.2824797755680579	+1	SLC25A20,ACSL3,ACSL1,ACADVL
WP:WP5120	Inclusion body myositis	0.2824797755680579	0.2824797755680579	+1	APP,NCSTN,NFKB2
WP:WP623	Oxidative phosphorylation	0.2824797755680579	0.2824797755680579	+1	MT-ATP6,NDUFS3,MT-ND1,ATP6AP1,MT-ND4,MT-ND2,MT-ND5,ATP6AP2,MT-ND6
WP:WP2113	Type III interferon signaling	0.2824797755680579	0.2824797755680579	+1	STAT2,STAT1,JAK1
WP:WP3874	Canonical and non-canonical TGF-B signaling	0.2824797755680579	0.2824797755680579	+1	SMAD3,LOXL4,BMP1,LOXL2
WP:WP22	IL-9 signaling pathway	0.2824797755680579	0.2824797755680579	+1	STAT5B,STAT1,STAT3,JAK1
WP:WP185	Integrin-mediated cell adhesion	0.2855138939877561	0.2855138939877561	+1	CAPN2,ITGA1,MAP2K3,ITGB4,CAPN1,RAPGEF1,ITGA2,ITGB8,VAV2,ITGA5,ITGAV,ITGB5,ITGB1
WP:WP313	Hepatocyte growth factor receptor signaling	0.2993295041946045	0.2993295041946045	+1	ITGA1,RAPGEF1,FOS,PTK2B,STAT3,ITGB1
WP:WP364	IL6 signaling pathway	0.2993295041946045	0.2993295041946045	+1	JUNB,GSK3B,TIMP1,STAT1,IL6ST,STAT3,JAK1
WP:WP581	EPO receptor signaling	0.31236186102453406	0.31236186102453406	+1	STAT5B,PTPRU,STAT1,IRS2,STAT3
WP:WP5108	Familial  hyperlipidemia type 1	0.31236186102453406	0.31236186102453406	+1	ANGPTL4,LRP1,LDLR,LPL
WP:WP4784	Proteoglycan biosynthesis	0.31236186102453406	0.31236186102453406	+1	CSGALNACT1,XYLT1,CHST3,PAPSS2
WP:WP4577	Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway	0.31651225670901567	0.31651225670901567	+1	WIPI1,RHEB,RB1CC1,WDR45,ATG2A,ATG13,FTL
WP:WP5144	NRP1-triggered signaling pathways in pancreatic cancer 	0.3308036510465933	0.3308036510465933	+1	TGFB2,PLXNA2,SMAD3,EGFR,RELB,TGFBR3,CCN2,NFKB2
WP:WP98	Prostaglandin synthesis and regulation	0.3329483409068375	0.3329483409068375	+1	ANXA4,ANXA5,PPARGC1A,PTGFRN,AKR1B1,PTGES,PTGS1
WP:WP1471	Target of rapamycin signaling	0.3329483409068375	0.3329483409068375	+1	RICTOR,PRKAG2,RHEB,PRKAA2,ULK2,PRR5L
WP:WP2018	RANKL/RANK signaling pathway	0.3329483409068375	0.3329483409068375	+1	FOS,RELB,STAT1,PAPSS2,ICAM1,FHL2,NFKB2,SQSTM1
WP:WP1742	TP53 network	0.3329483409068375	0.3329483409068375	+1	MDM2,BID,PMAIP1,CDKN1A
WP:WP5238	Cholestasis	0.3329483409068375	0.3329483409068375	+1	ABCC3,RXRA,ABCC2,LDLR
WP:WP4863	Host-pathogen interaction of human coronaviruses - autophagy	0.3329483409068375	0.3329483409068375	+1	WIPI1,RB1CC1,ULK2,ATG13
WP:WP3931	Embryonic stem cell pluripotency pathways	0.3329483409068375	0.3329483409068375	+1	MDM2,FGFR3,MAP2K3,GSK3B,FOS,EGFR,WNT7B,IL6ST,WNT10B,PDGFA,LIFR,WNT5A,STAT3,JAK1
WP:WP437	EGF/EGFR signaling pathway	0.34092580087113317	0.34092580087113317	+1	RICTOR,PLD1,PTK6,PRKCZ,FOS,PTK2B,ERRFI1,STAT5B,MEF2D,EGFR,EPS8,STAT1,PIK3C2B,VAV2,MT-CO2,STAT3,JAK1,PXDN
WP:WP2324	AGE/RAGE pathway	0.3538117775271087	0.3538117775271087	+1	PRKCZ,SMAD3,STAT5B,EGFR,STAT1,LGALS3,INSR,STAT3,ALPL
WP:WP4666	Hepatitis B infection	0.3538117775271087	0.3538117775271087	+1	TGFB2,STAT2,MAP2K3,BID,FOS,PTK2B,SMAD3,ATP6AP1,IRF7,STAT5B,DDB2,STAT1,HSPG2,STAT3,JAK1,CREB3L2,CDKN1A
WP:WP1425	Bone morphogenic protein signaling and regulation	0.35734345109948085	0.35734345109948085	+1	SMURF1,BMP2,TOB1
WP:WP2007	Iron metabolism in placenta	0.35734345109948085	0.35734345109948085	+1	FTH1,ACO1,TFRC
WP:WP1541	Energy metabolism	0.35894002557538685	0.35894002557538685	+1	PRKAG2,PRKAA2,GSK3B,PPARGC1A,PPARA,MEF2D,RXRA
WP:WP3942	PPAR signaling pathway	0.3623283186164414	0.3623283186164414	+1	ACOX1,ANGPTL4,PPARA,ACSL3,ACSL1,SLC27A2,RXRA,OLR1,LPL
WP:WP366	TGF-beta signaling pathway	0.36377584468774116	0.36377584468774116	+1	JUNB,CUL1,MAP2K3,ITGB4,SMURF1,APP,SPTBN1,ITGA2,FOS,SMAD3,NEDD9,TGFBR3,ITGB1,DAB2,CDKN1A
WP:WP4263	Pancreatic adenocarcinoma pathway	0.36377584468774116	0.36377584468774116	+1	RIPK4,TGFB2,PLD1,SMAD3,EGFR,DDB2,STAT1,CDK6,STAT3,JAK1,CDKN1A
WP:WP3972	PDGFR-beta pathway	0.36662524770599	0.36662524770599	+1	FOS,STAT5B,STAT1,STAT3,JAK1
WP:WP2870	Extracellular vesicle-mediated signaling in recipient cells	0.3711242751984767	0.3711242751984767	+1	TGFB2,SMAD3,EGFR,TGFBR3,WNT5A
WP:WP558	Complement and coagulation cascades	0.3711242751984767	0.3711242751984767	+1	C3,PROS1,C1R,SERPINE1,CD55,CD46,C1S,CLU
WP:WP129	Matrix metalloproteinases	0.3711242751984767	0.3711242751984767	+1	TIMP1,BSG,TIMP2,MMP17,TIMP3
WP:WP4970	Galanin receptor pathway	0.3711242751984767	0.3711242751984767	+1	PPARGC1A,FOS,CDKN1C,CDKN1A
WP:WP3844	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	0.3711242751984767	0.3711242751984767	+1	RICTOR,RHEB,GSK3B,RB1CC1,ATG13
WP:WP453	Inflammatory response pathway	0.3711242751984767	0.3711242751984767	+1	TNFRSF1A,LAMB1,LAMB2,LAMA5,LAMC1
WP:WP707	DNA damage response	0.3711242751984767	0.3711242751984767	+1	MDM2,BID,SESN1,PMAIP1,DDB2,RRM2B,TNFRSF10B,CDK6,CDKN1A
WP:WP5110	Familial hyperlipidemia type 3	0.3711242751984767	0.3711242751984767	+1	LRP1,LDLR,LPL
WP:WP4919	Neuroinflammation	0.3711242751984767	0.3711242751984767	+1	FOS,MT-CO1,MT-CO2
WP:WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway	0.3711242751984767	0.3711242751984767	+1	PTPRF,PRKAA2,CYFIP1,GSK3B,BMP2,FOS,PTK2B,SORT1,STAT5B,STAT1,SIRPA,VAV2,IRS2,STAT3,SQSTM1,ALPL
WP:WP2637	Interleukin-1 (IL-1) structural pathway	0.3711242751984767	0.3711242751984767	+1	IRAK2,TAB3,MAP2K3,MKNK2,FOS,IRF7,MBP
WP:WP127	IL-5 signaling pathway	0.3752266045352294	0.3752266045352294	+1	GSK3B,FOS,STAT5B,STAT1,STAT3,JAK1
WP:WP5194	Synthesis of ceramides and 1-deoxyceramides	0.3752266045352294	0.3752266045352294	+1	SGMS1,A4GALT,B4GALT1,ASAH1
WP:WP4482	Vitamin D in inflammatory diseases	0.3752266045352294	0.3752266045352294	+1	MAP2K3,SMAD3,RXRA,DUSP1
WP:WP3599	Transcription factor regulation in adipogenesis	0.3752266045352294	0.3752266045352294	+1	PPARGC1A,RXRA,INSR,IRS2
WP:WP3925	Amino acid metabolism	0.3752266045352294	0.3752266045352294	+1	MDH2,GCLM,DLD,P4HA2,IDH1,PC,PDK4,GLS,OGDH,ASS1,GLUL
